id,data,hora,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_0_7,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_2_0,temp_2_1,temp_2_2,temp_2_3,temp_2_4,temp_2_5,temp_2_6,temp_2_7,temp_3_0,temp_3_1,temp_3_2,temp_3_3,temp_3_4,temp_3_5,temp_3_6,temp_3_7,temp_4_0,temp_4_1,temp_4_2,temp_4_3,temp_4_4,temp_4_5,temp_4_6,temp_4_7,temp_5_0,temp_5_1,temp_5_2,temp_5_3,temp_5_4,temp_5_5,temp_5_6,temp_5_7,temp_6_0,temp_6_1,temp_6_2,temp_6_3,temp_6_4,temp_6_5,temp_6_6,temp_6_7,temp_7_0,temp_7_1,temp_7_2,temp_7_3,temp_7_4,temp_7_5,temp_7_6,temp_7_7
458,2024-06-03,13:57:12,22,23,22,22,23,22,22,22,22,22,23,22,22,22,23,23,22,23,22,22,23,23,22,23,22,22,22,22,22,22,23,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22
459,2024-06-03,13:58:12,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,22,23,23,24,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,22,23,23,22,23,23,23,22,23,23,23,22,22,22,23,23,23,23
460,2024-06-03,13:58:51,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,21,22,21,22,22,21,22,22,21,22,22,22,22,22,22,22,21,21,21,22,22,21,21
461,2024-06-03,13:59:12,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,22,23,23,22,23,23,24,23,23,23,23,23,23,23,23,22,22,22,22,23,23,22,22,23,22,22,22,22,23,23,23,23,22,22,22,22,23,23,22,22
462,2024-06-03,13:59:22,22,23,22,21,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,23,22,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
463,2024-06-03,14:00:41,23,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,22,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,23,23,23,23
464,2024-06-03,14:00:52,21,22,22,22,23,23,22,22,22,22,22,22,22,22,23,22,23,23,22,22,22,23,23,23,22,23,22,22,22,23,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
465,2024-06-03,14:01:52,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,22,23,23,22,22,22,22,23,23,23,22
466,2024-06-03,14:02:22,22,23,23,22,23,23,23,23,22,22,23,23,22,22,23,22,22,23,22,22,23,23,22,22,22,23,22,22,22,22,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
467,2024-06-03,14:02:32,23,23,23,23,23,23,23,24,22,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,22,23,23,22,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23
468,2024-06-03,14:02:52,22,22,22,22,23,23,22,23,22,23,22,23,22,22,23,23,23,23,23,22,23,23,23,22,22,23,22,22,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,23,22,23,23,22,22,23,22,22,22,23,22,22,22,22,22,23,22,22
469,2024-06-03,14:03:42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,22,23,23,23,22,22,23,23,23,23,23,22
470,2024-06-03,14:05:02,22,23,22,22,23,23,23,22,22,22,23,23,22,23,23,23,22,23,22,23,23,23,23,23,22,22,22,22,22,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22
471,2024-06-03,14:09:22,22,23,23,23,23,23,22,23,22,23,23,23,23,23,24,23,23,23,23,23,23,24,23,24,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,22,23,23,23,22,22,23,23,23,23,23,22
472,2024-06-03,14:09:32,22,23,23,22,23,23,22,23,22,22,22,23,23,23,23,22,22,23,22,22,22,23,23,23,22,22,22,22,22,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,22,22,22,22,23,22,22
473,2024-06-03,14:11:22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,22,23,23,23,23,24,23,23,23,23,23,24,23,23,23,22,22,23,23,23,22,23,22,22,23,23,22,23,22,23,23,23,23,23,23,23,23,23
474,2024-06-03,14:11:52,22,22,23,22,23,23,22,22,22,22,23,23,23,22,22,22,22,23,23,22,23,22,22,23,22,23,22,22,22,22,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,23,22,21
475,2024-06-03,14:13:52,22,24,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,23,23,23,22,23,23,23,22,22,22,22,23,23,23,22
476,2024-06-03,14:14:42,22,23,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
477,2024-06-03,14:15:12,22,23,23,22,23,23,22,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,24,23,23,23,23,22,23,23,23,22,23,23,22,23,23,22,22,23,23,22,22,22,23,23,23,23,22
478,2024-06-03,14:15:32,21,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,22,22,21,21,22,22,21,22,22,22,21,22,22,22,22,22,22,21,21,22,22,22,22,22
479,2024-06-03,14:15:42,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,22,23,22,23,23,23,23,23,22,23,22,23,23,23,23,22,22,22,22,23,23,23,22,23,22,22,23,22,22,22,23,23,23,22,22,22,23,23,23,22
480,2024-06-03,14:16:22,21,22,22,22,23,23,22,22,22,22,22,22,22,23,23,22,22,23,22,22,22,22,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,21,22,22,22,22
481,2024-06-03,14:17:32,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,23,23,23,23,22,22,23,22,23,23,22,22,22,22,22,22,23,22,23,22,22,23,23,23,22,23,22,22,22,22,23,22,23,23,22
482,2024-06-03,14:18:42,22,22,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,21,22,21,22,22,22,22,22,22,21,21,22,21,22,22,21,22,22,21,21,22,22,22,22,22,21,21,22,22,22,22,22,21,21,22,22,22,22,22,22
483,2024-06-03,14:18:52,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,22,23,22,22,23,23,22,23,23,22,23,22,23,23,23,23,22,23,23,23,23,23,23,23
484,2024-06-03,14:19:02,22,22,22,22,23,23,22,22,23,22,22,22,23,22,23,22,22,22,22,22,23,23,23,23,22,23,22,22,22,22,23,23,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21,22,22,22,22,22,22
485,2024-06-03,14:20:22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23
486,2024-06-03,14:20:42,22,23,23,22,24,22,23,22,22,22,23,23,23,22,23,23,22,22,22,22,23,23,22,23,22,23,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22
487,2024-06-03,14:25:22,21,22,21,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,22,21,21,22,22,22,22,21,21,21,21,21,22,22,22,21,21,21,21,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,21,21,21,21,21,22,21,20
488,2024-06-03,14:25:32,21,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,21
489,2024-06-03,14:26:03,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,22,22,23,23,23,23,23,23,23,22,22,22,23,23,23,23,22,23,22,23,23,23,22,22,23,22,22,23,23,22,23,22,22,23,23,23,23,22,23,22,22,22,22,22,23,23,23
490,2024-06-03,14:26:22,21,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,23,22,22
491,2024-06-03,14:26:33,23,23,23,23,24,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,24,23,22,22,23,23,23,23,22,22,23,22,22,23,22,22,23,23,23,23,23,22,23,23,23,22,22,22,22,22,23,23,22
492,2024-06-03,14:26:42,21,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,23,23,21,22,21,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,22,22
493,2024-06-03,14:27:02,22,23,23,23,23,23,22,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,22,22,23,22,23,23,23,22,23,22,22,23,22,22,22,22,23,22,22,22,23,23,23,23,22,22,22,22,23,22,22
494,2024-06-03,14:32:33,22,22,22,22,22,23,22,22,22,22,23,22,22,22,23,22,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21
495,2024-06-03,14:32:52,22,23,23,23,23,23,23,22,22,22,23,22,23,23,22,23,23,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,22,23,22,23,23,22,23,22,22,22,23,23,22,23,23,22,22,22,23,23,23,23,23,22,22,22,22,22,23,22
496,2024-06-03,14:33:02,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22,21,22,22,21,22,22,21
497,2024-06-03,14:33:33,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,22,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,23,22,23,23,23,23,23,22
498,2024-06-03,14:33:42,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,21,22,22,22,21,22,22,22,22,21,22,22,22,22,21,21,22,22,22,22,22
499,2024-06-03,14:34:33,22,23,23,23,23,23,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,22,22,22,22,23,22,22,22,22,22,22,23,23,22,23,22,22,22,22,22,22,22,23,23,22,22,22,22,23,23,22
500,2024-06-03,14:42:51,25,27,25,26,26,27,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,25,26,26,26,26,25,26,26,25,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,25,26,26,26,26,26,27,26
501,2024-06-03,14:43:01,26,27,27,26,27,27,26,26,26,27,26,27,27,26,27,26,27,27,27,27,26,27,27,27,26,27,27,26,26,26,27,27,27,26,27,26,26,27,27,26,27,26,27,27,27,27,26,26,27,27,27,27,27,27,27,27,25,27,27,27,27,27,27,27
502,2024-06-03,14:43:11,21,21,21,21,21,22,21,21,21,22,22,22,22,22,22,21,23,23,23,24,23,23,23,24,23,23,24,23,24,24,24,23,24,23,24,23,23,24,24,24,23,23,23,23,24,24,23,24,23,23,24,24,24,23,24,24,23,23,24,24,23,25,24,23
503,2024-06-03,14:43:21,22,22,22,22,23,23,23,22,21,22,22,22,23,23,23,22,21,22,22,23,24,24,24,23,21,22,21,23,25,26,25,23,21,22,22,22,23,25,26,25,21,22,22,22,23,26,25,26,23,22,23,25,23,24,25,26,25,22,24,26,24,25,26,26
504,2024-06-03,14:43:31,20,20,21,20,21,21,21,21,20,20,20,21,20,20,21,20,20,20,20,21,20,22,21,21,20,19,20,21,21,21,21,20,20,20,20,21,22,23,21,21,20,20,20,21,21,21,23,22,21,21,21,23,21,21,23,23,23,21,21,25,21,21,23,25
505,2024-06-03,14:43:51,22,23,22,22,23,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,21,22,22,21,21,21,21,21,21,21,21,21,22,21,22,22,22,22,22,21,22,21,23,23,24,22,23,22,23,24,24,26,26,25,26,25,26,25,27,27,26,27,27,25
506,2024-06-03,14:44:01,29,29,30,30,30,30,30,29,29,29,28,28,30,30,30,29,29,29,29,29,29,29,30,29,29,29,29,29,29,29,29,29,29,28,28,29,28,29,29,28,29,28,29,28,28,29,28,29,29,29,28,28,28,28,29,29,29,29,29,28,28,29,28,28
507,2024-06-03,14:44:11,20,21,20,20,21,21,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,21,19,20,19,19,19,20,20,21,20,20,20,20,20,21,20,21,20,20,20,20,20,21,21,20,22,20,22,22,21,21,22,22,22,21,23,23,21,21,22,24
508,2024-06-03,14:44:31,20,20,19,20,20,20,20,19,20,20,20,20,20,20,19,20,20,20,20,21,20,21,20,21,21,20,22,22,20,20,22,21,24,21,22,23,20,21,22,25,23,21,23,28,21,21,21,22,22,22,22,29,22,21,20,20,22,21,22,24,22,21,20,19
509,2024-06-03,14:44:41,29,30,29,30,30,30,29,29,30,29,30,30,30,30,30,29,30,30,30,30,30,30,29,28,30,30,30,30,30,29,29,28,29,29,29,30,29,29,29,27,29,29,29,29,29,28,28,28,29,29,29,29,28,28,29,28,29,28,29,29,28,29,28,27
510,2024-06-03,14:44:51,32,32,33,32,33,32,32,33,32,33,33,33,33,33,33,33,32,33,33,33,33,33,33,33,32,32,32,33,33,33,33,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,33,33,33,33,33,33,32,33,32,33,33,33,33,33,32
511,2024-06-03,14:45:01,33,33,33,33,34,34,34,34,33,33,33,33,34,34,34,34,33,33,34,34,34,34,34,34,33,33,33,34,34,34,34,34,33,33,34,34,34,34,34,34,33,33,34,34,34,34,34,34,34,33,34,34,34,34,34,34,34,33,34,34,34,34,33,34
512,2024-06-03,14:45:11,23,23,23,23,23,23,22,22,21,22,23,23,23,22,22,22,22,22,22,23,23,22,22,22,22,22,22,24,23,22,22,22,22,22,22,24,25,23,22,22,22,22,23,23,24,23,22,21,23,24,24,23,23,24,26,25,24,24,25,23,23,24,27,24
513,2024-06-03,14:45:21,21,21,21,20,21,21,20,20,20,21,21,21,21,21,20,20,20,21,21,21,21,21,19,20,20,20,20,22,22,21,21,20,20,20,20,23,24,23,21,20,21,21,21,22,23,21,20,20,21,22,21,21,21,22,22,23,22,22,23,22,22,23,25,22
514,2024-06-03,14:45:41,21,22,21,22,22,22,21,21,21,22,22,21,22,21,22,21,21,21,21,22,22,21,20,21,20,21,21,23,23,22,21,21,22,21,22,23,24,22,21,20,22,22,22,22,23,21,20,21,22,23,22,22,22,23,22,24,23,23,24,22,22,23,26,22
515,2024-06-03,14:46:51,21,23,22,22,23,23,22,22,22,22,22,23,22,23,23,23,22,22,22,22,22,22,23,23,22,22,22,22,22,22,23,22,22,22,21,22,22,23,23,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
516,2024-06-03,14:47:01,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,20,20,21,20,20,20,20,21,21,21,23,21,21,21,21,21,22,22,22,21,21,20,20,24,23,22
517,2024-06-03,14:47:11,19,20,19,19,19,20,19,19,19,19,19,19,19,19,19,20,19,20,19,19,19,20,19,20,19,19,19,19,19,19,19,19,20,19,19,19,19,19,20,19,20,19,19,20,20,20,20,20,23,21,20,20,21,21,21,21,21,21,20,19,21,23,23,21
518,2024-06-03,14:48:01,20,20,20,20,21,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,21,20,20,22,21,21,21,21,21,21,21,21,20,20,19,20,23,22,21
519,2024-06-03,14:48:11,21,21,20,20,21,21,21,21,20,20,21,21,21,21,21,21,20,21,21,21,21,21,20,20,20,20,21,20,20,20,21,21,21,20,20,21,20,21,21,21,21,20,21,21,21,21,21,21,23,21,22,22,21,22,22,22,22,21,21,21,21,24,23,21
520,2024-06-03,14:49:11,19,19,19,19,19,20,19,19,19,19,19,19,19,18,20,19,19,19,19,19,19,19,19,19,19,18,19,19,18,18,19,19,19,19,19,19,18,20,19,19,19,19,19,19,19,19,19,19,21,20,20,20,20,20,20,19,20,19,19,19,20,22,21,20
521,2024-06-03,14:50:21,19,20,20,19,20,20,20,20,19,20,20,20,19,20,20,19,20,20,20,20,20,20,19,20,19,19,20,20,19,20,20,19,20,19,19,20,19,20,20,20,20,19,20,20,20,20,20,20,22,21,21,21,20,21,21,20,20,20,20,20,20,23,22,20
522,2024-06-03,14:51:31,25,27,27,27,29,28,28,27,27,28,28,28,28,29,29,29,28,28,29,29,29,29,29,28,28,28,28,28,29,28,28,28,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,28,28,29,28,28,29,28,29,29,29,28,28,29,28,28
523,2024-06-03,14:51:41,19,19,20,19,20,20,20,19,19,19,19,19,19,19,19,19,18,19,20,19,19,19,19,19,18,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,20,19,20,19,19,20,19,19,22,20,20,20,20,20,20,20,20,19,20,19,19,22,22,20
524,2024-06-03,14:51:51,21,22,22,22,22,22,21,21,20,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,20,20,21,21,20,20,20,20,20,21,20,21,21,21,21,20,21,21,21,21,21,22,21,21,23,22,22,22,21,22,22,22,21,20,20,20,20,24,23,21
525,2024-06-03,14:52:02,19,19,19,19,20,19,19,19,17,18,18,18,18,18,19,17,18,18,19,19,19,19,18,18,18,18,18,18,17,18,18,17,18,18,18,18,18,19,19,17,18,18,18,18,18,19,19,18,20,19,19,19,19,19,20,19,19,19,19,18,18,22,21,19
526,2024-06-03,14:52:11,19,19,20,19,20,20,19,18,19,19,19,19,19,19,19,18,19,19,19,19,19,20,18,19,19,19,19,19,18,19,19,19,19,18,19,19,19,20,19,19,19,19,19,19,19,19,20,20,21,20,20,20,20,20,21,20,20,20,20,19,19,23,22,20
527,2024-06-03,14:52:51,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,20,21,22,22,21,21,21,21,21,21,23,22,21,21,21,21,21,21,22,21,21,21,21,22,21,22,25,23,22,23,22,22,22,22,23,23,22,21,21,24,25,22
528,2024-06-03,14:53:01,21,20,20,20,20,20,20,19,20,20,21,20,20,20,20,19,21,21,21,19,20,20,20,20,21,21,22,19,20,20,20,20,21,21,22,21,20,21,20,19,21,20,20,21,19,20,19,19,20,20,21,20,19,20,20,20,21,20,21,20,19,20,20,19
529,2024-06-03,14:53:11,25,25,25,24,24,24,23,23,25,24,27,25,24,24,24,24,25,25,25,25,25,26,26,28,24,28,25,25,25,25,26,27,24,25,27,28,27,25,25,28,24,24,28,28,27,25,26,27,24,25,25,26,25,25,27,24,28,25,24,25,24,26,25,23
530,2024-06-03,14:53:32,25,24,23,25,24,23,22,22,26,26,24,25,22,21,22,22,24,24,23,23,21,22,22,22,23,23,23,21,21,21,21,22,23,22,22,21,21,21,21,21,22,22,23,21,21,21,21,21,22,22,22,22,21,21,21,22,23,22,23,22,21,22,21,22
531,2024-06-03,14:53:51,23,22,22,21,22,21,21,20,22,22,22,22,21,21,21,21,22,23,22,21,21,21,21,21,22,22,21,20,20,21,21,21,23,21,22,20,20,21,21,21,22,21,22,21,21,21,21,21,22,22,21,23,20,21,21,22,23,21,22,21,21,21,21,21
532,2024-06-03,14:54:12,24,23,22,22,22,22,22,22,23,23,23,23,22,22,22,22,23,23,23,22,22,22,22,22,22,23,22,21,21,22,22,22,23,23,24,21,21,22,22,22,23,22,22,21,22,22,22,22,23,23,22,23,22,21,22,22,24,22,23,22,21,22,22,22
533,2024-06-03,14:55:02,25,23,23,23,23,23,22,22,23,23,23,23,22,23,22,22,23,24,24,23,22,23,22,23,23,23,23,22,22,22,22,23,24,23,23,22,22,23,23,22,22,23,24,22,22,23,22,23,23,23,24,24,22,22,23,23,24,23,24,23,22,23,22,23
534,2024-06-03,14:55:42,25,24,23,23,23,23,22,23,24,24,24,23,22,23,23,23,23,25,24,23,23,23,23,23,23,24,23,23,22,23,23,23,25,23,24,23,23,24,23,23,24,23,26,23,23,23,23,24,24,24,24,24,23,23,23,23,25,23,23,23,23,24,23,23
535,2024-06-03,14:57:31,23,23,23,22,22,22,21,22,23,24,24,23,21,22,21,22,23,24,24,23,21,22,21,22,23,22,22,21,20,21,22,21,23,21,21,21,20,21,21,22,22,22,21,21,21,22,21,22,22,22,22,21,21,21,21,22,24,22,22,21,21,22,21,21
536,2024-06-03,14:57:42,25,24,24,23,23,23,23,22,23,24,25,23,22,23,22,22,23,24,23,23,22,22,22,22,23,23,22,21,21,22,22,23,24,22,22,21,21,22,22,22,23,22,22,21,22,22,23,22,22,23,23,23,22,22,22,22,24,23,23,23,22,23,22,22
537,2024-06-03,14:58:22,24,22,22,22,22,22,21,21,22,22,22,22,21,22,22,21,22,23,23,22,21,21,21,22,22,23,22,21,21,21,22,22,23,22,23,21,21,22,22,21,22,22,22,21,21,21,22,22,23,22,23,23,21,22,21,22,23,22,22,22,21,22,21,21
538,2024-06-03,14:58:42,23,22,22,21,21,21,20,20,21,22,22,21,20,20,21,20,21,22,21,21,20,20,20,20,21,22,21,20,19,20,21,21,22,21,23,20,19,20,20,21,22,20,21,20,20,20,20,21,21,21,22,21,20,20,20,21,22,21,22,21,20,21,21,21
539,2024-06-03,14:58:51,23,22,21,21,21,22,21,21,22,22,22,21,21,21,21,21,22,23,22,21,21,21,21,21,22,22,22,20,20,21,22,21,23,22,24,21,20,21,21,21,22,21,22,21,21,21,21,21,22,22,22,22,21,21,21,21,24,22,22,21,21,22,21,21
540,2024-06-03,14:59:12,23,21,20,20,20,20,20,20,21,21,21,21,20,20,20,20,22,21,21,20,20,21,20,20,22,21,21,20,20,20,21,20,22,21,22,20,20,21,20,20,21,21,21,20,20,20,20,21,21,21,22,21,20,20,21,20,23,21,21,21,20,21,21,20
541,2024-06-03,14:59:22,22,20,19,19,19,20,19,19,20,20,20,20,19,19,20,19,20,21,20,19,19,19,19,20,21,21,20,19,19,19,19,19,21,20,21,19,18,19,19,20,20,20,20,19,19,19,19,20,21,21,21,20,19,19,20,20,22,21,21,20,20,20,20,20
542,2024-06-03,14:59:32,22,21,20,20,20,20,20,19,21,21,21,21,20,20,21,20,21,22,22,21,20,21,20,21,21,21,21,20,20,20,21,20,22,21,23,20,20,20,21,20,21,21,21,20,20,21,20,20,22,21,21,21,20,20,20,21,23,21,21,21,20,21,20,21
543,2024-06-03,14:59:52,23,23,22,22,22,22,21,21,22,22,22,22,21,21,22,22,23,23,23,22,21,21,21,21,22,22,22,20,21,21,22,21,23,22,22,21,21,22,21,21,22,22,23,21,21,21,21,22,22,22,23,22,21,21,21,21,23,22,22,21,21,22,21,21
544,2024-06-03,15:00:02,22,21,20,20,20,20,20,20,21,21,21,20,20,20,20,19,21,21,22,20,19,20,19,20,21,21,20,19,19,20,20,21,22,20,20,19,19,20,20,20,21,20,20,19,19,19,20,20,21,21,21,20,19,20,20,21,23,21,21,20,20,20,21,20
545,2024-06-03,15:00:12,22,22,21,21,21,20,20,20,22,22,21,21,20,20,20,20,22,22,22,21,20,20,20,20,22,21,21,20,19,20,20,21,22,21,20,19,20,20,20,20,22,21,21,20,20,20,20,21,21,22,22,21,20,20,20,21,23,21,22,21,21,21,21,21
546,2024-06-03,15:00:52,24,23,21,22,21,21,21,20,23,22,22,21,21,21,21,21,22,23,23,22,21,21,21,21,22,23,23,20,21,21,22,21,22,22,22,20,20,21,21,21,22,23,21,22,20,23,21,23,23,22,22,22,20,21,21,21,23,22,22,22,20,21,21,21
547,2024-06-03,15:01:01,22,21,20,20,20,19,19,19,21,21,20,20,19,19,19,19,22,21,21,19,19,20,19,19,21,21,20,19,19,19,19,20,22,21,21,19,19,20,19,19,21,21,20,19,19,19,19,19,21,21,21,20,19,19,20,20,22,21,21,20,19,21,20,20
548,2024-06-03,15:01:12,23,22,21,21,21,20,20,20,22,22,21,21,20,21,20,20,22,22,22,21,20,21,20,20,21,22,21,20,19,20,21,20,22,21,21,20,20,20,20,20,21,21,21,20,20,20,20,21,22,22,21,21,20,20,21,21,23,21,21,21,20,21,21,20
549,2024-06-03,15:01:22,24,22,22,21,22,22,21,21,22,22,22,22,20,21,21,21,23,23,23,22,21,21,21,21,22,22,21,21,21,21,21,21,23,22,21,20,20,21,21,21,22,21,21,20,21,21,21,21,22,22,22,22,20,21,21,21,24,22,22,22,21,21,21,22
550,2024-06-03,15:01:32,25,24,23,23,23,23,22,22,23,23,24,23,22,22,23,22,23,24,24,22,22,22,22,23,23,23,23,21,22,22,22,23,24,23,22,22,22,23,22,22,22,22,23,22,22,22,22,22,23,23,24,23,22,22,22,22,24,23,23,22,21,23,22,22
551,2024-06-03,15:01:51,24,25,25,22,22,22,22,22,23,24,24,23,21,21,22,21,23,23,24,22,22,22,22,21,23,23,22,21,21,21,22,21,23,22,22,21,21,21,22,21,22,22,21,21,21,21,21,21,22,22,22,22,21,21,21,21,24,22,23,21,21,22,22,21
